GeneID,CRISPRn Viability Z-score,CRISPRn Olaparib Effect Z-score,CRISPRn Olaparib sgRNA Z-count
DNAJB5,-0.46569705623928,1.06167812122351,0
DNAJB6,-0.991483457727808,-3.11679787432471,1
DNAJB7,0.554133121560716,-0.521686407595323,0
DNAJB8,0.00353042959609464,1.81462612654966,0
DNAJB9,-0.431429689439443,0.969587222336177,0
DNAJC1,1.3573393465851,-0.0352875635158775,1
DNAJC10,-4.98134225652156,5.01646698256675,0
DNAJC11,-9.85398211745065,3.03749905274282,0
DNAJC12,-1.28261137630214,0.0738266647451559,1
DNAJC13,1.34343660883315,0.227097673676497,0
DNAJC14,0.227648633873095,0.727213954504809,0
DNAJC15,-0.578059980342965,-0.849629882006732,0
DNAJC16,0.589243063001856,1.32072525401334,1
DNAJC17,-5.96201348099104,-0.199792985420014,0
DNAJC18,0.0990911949569538,0.575861142918211,0
DNAJC19,-0.557783729973901,1.23644202952628,0
DNAJC2,-2.93846031588288,0.796322758033067,1
DNAJC21,1.16930597525564,-1.42618422628294,0
DNAJC22,0.944905218976564,-0.297146584922839,0
DNAJC24,0.143722148655862,-0.564968141242848,1
DNAJC25,-0.373453459426577,-1.46032178932436,1
DNAJC27,0.67480841982085,0.526306945380952,0
DNAJC28,1.35188899258051,-3.11597192508689,1
DNAJC3,0.949472214459077,-0.452131549295395,0
DNAJC30,-0.52928400171431,0.0462859547608873,0
DNAJC4,0.26395225453421,-1.33738350698683,0
DNAJC5,-1.61673343395833,0.209112720271887,0
DNAJC5B,1.64901853177509,0.299923025963953,0
DNAJC5G,0.492093543634462,-0.165714233127988,0
DNAJC6,-2.5629614546931,1.253829725364,0
DNAJC7,-0.696278361241612,-0.812078793697285,0
DNAJC8,-5.46241529593767,-2.35039800494932,1
DNAJC9,-13.1804380462033,-4.98673969549025,4
DNAL1,-0.476028614686964,0.814526582940849,1
DNAL4,-0.753278232391376,-0.343255140670196,0
DNALI1,-0.278384213432231,0.0739831072945656,0
DNASE1,-1.36886956627156,-0.183256276848231,0
DNASE1L1,-0.612431385158274,-1.50916720983977,1
DNASE1L2,1.22125733856407,0.0684557829168893,0
DNASE1L3,0.248121535055426,-1.12447774756132,1
DNASE2,0.029200597989679,0.209347962291331,0
DNASE2B,-1.99458211370983,3.62242767484044,0
DND1,0.181974857563371,0.372739802306129,0
DNER,0.66747078435136,-0.799258874715528,1
DNHD1,0.35195650260718,0.407027215175861,0
DNLZ,-11.2859560392866,1.02411453125315,0
DNM1,0.990470856336777,-0.360240791688142,0
DNM1L,-2.60016151989853,-0.324603581485009,1
DNM2,-15.5915435999203,0.227995277061349,0
DNM3,0.87684656489802,1.28082552663701,0
DNMBP,0.430670184863479,1.2756009780954,0
DNMT1,-12.3082227515617,-1.26754194938255,0
DNMT3A,0.688657245040081,0.106028442026647,0
DNMT3B,0.764364302628975,-1.41372754741658,0
DNMT3L,1.3549354045517,-0.461871607195801,0
DNPEP,-1.14313165717129,1.46032307903147,0
DNPH1,0.614098771976561,0.915271684032712,0
DNTT,-1.11189768067866,0.570254308154185,0
DNTTIP1,-3.87157762289211,0.570777467716678,0
DNTTIP2,-2.80775531295193,-2.7963904317818,1
DOC2A,1.50703459940762,-0.223537648838821,0
DOCK10,-0.506083749915878,2.04927269326863,0
DOCK11,0.788948599126513,0.42834251730593,0
DOCK2,-1.9387923490125,0.838254894121082,0
DOCK3,0.450185065496073,1.2290774686799,0
DOCK4,0.149332532666073,0.321326371597256,0
DOCK5,-0.374471740348732,-0.375286517634632,0
DOCK6,-1.93368846464808,1.51841180837449,0
DOCK7,0.923115003770827,1.22374703088729,0
DOCK8,-0.195539284638071,0.423996377305629,0
DOCK9,0.687504335203356,0.77810430217447,0
DOHH,-10.7896542599092,-1.65404397989804,1
DOK1,1.31448363525633,-2.85023331130103,1
DOK2,0.874716464277222,1.16134583786357,0
DOK3,-0.848625149495371,-0.44310676843472,0
DOK4,0.531679297737299,0.651777011247137,0
DOK5,0.620541286580568,0.0794483901741427,0
DOK6,-1.02221680964799,0.928236646937926,0
DOK7,0.428399685723164,0.634628862859614,0
DOLK,-9.32001361040704,-1.7937957669967,1
DOLPP1,-1.44215682329249,-4.03530567736349,1
DONSON,-8.34868725295632,-0.129151424678776,0
DOPEY1,1.15444468270837,0.859414735628877,0
DOPEY2,1.3437837551372,-0.431361852362713,0
DOT1L,-1.31300067243605,-1.02722717359051,0
DPAGT1,-16.138541459331,-5.06358724586844,2
DPCD,-3.89949282864481,0.924057300080034,0
DPCR1,1.45675996627993,-0.0645774819046471,0
DPEP1,0.334044608037453,-0.0127980265225001,0
DPEP2,-0.433169442089225,0.906579268359927,0
DPEP3,0.44731949768319,-1.01719352081833,0
DPF1,-1.53805447559596,1.17186033589659,0
DPF2,1.94630714285061,2.51560920237513,0
DPF3,-0.145816170563358,1.06164673572979,0
DPH1,-1.99785276795139,-0.319357143367128,0
DPH2,-1.19513748151387,0.556009682571479,0
DPH3,-9.34703162258216,-6.46703997563813,2
DPH5,-4.70732631008207,2.41130082605935,0
DPH6,-2.93470159213677,1.1530025557174,0
DPH7,-0.150926498972965,-0.0931960964146183,0
DPM1,1.07503349895799,-1.22739986674819,0
DPM2,-0.290370683516169,0.664729316107302,0
DPM3,-2.46437680004474,1.28451723674863,0
DPP10,0.375612648975351,-0.815729582917138,0
DPP3,0.20932787644648,-0.317952325269378,0
DPP4,0.458894124338511,-0.95905561720626,0
DPP7,0.0854586253410395,0.495457468587154,0
DPP8,0.672178915775193,-1.17201316687398,1
DPP9,0.358708732278926,-1.24618401914297,0
DPPA2,1.42170055412565,-1.43871862695115,1
DPPA3,-2.47547169575702,-0.174551063902623,1
DPPA4,-0.789134002701654,-0.0426412048202188,1
DPPA5,-2.90414803009095,0.310578518384804,0
DPRX,-0.429367101515335,-0.352633813712922,0
DPT,0.433667408072015,0.809150171662003,0
DPY19L1,-0.148798074471352,-0.721321802903652,0
DPY19L2,-0.173164660335591,-4.2687719765879,1
DPY19L3,0.547481280950315,-0.316803322047682,0
DPY19L4,-4.14115803476848,4.70172371783534,0
DPY30,-6.42178639240831,0.866279037389117,0
DPYD,0.0974471639952477,-0.198843084634823,0
DPYS,-0.366915692389666,-0.0280487363147002,0
DPYSL2,0.418136795937597,0.361091694664748,0
DPYSL3,1.63483768536424,0.744132527884669,0
DPYSL4,1.0761812805928,-0.0102868789099534,0
DPYSL5,0.738147299118642,0.275184752957913,0
DQX1,-0.68903938722963,1.01858793229666,0
DR1,-13.8331298488583,-0.394497030411747,0
DRAM1,-0.649002724432943,-0.0473750204158965,1
DRAM2,-2.60649752009986,0.460697461508285,1
DRAP1,-4.67265483817148,-1.78523075895444,1
DRAXIN,0.614023685452444,0.110359773980876,0
DRC1,0.0576721572255264,1.32430622233142,0
DRD1,1.30731293156869,-0.109567097874996,0
DRD2,0.841496959825093,-0.550452437153219,0
DRD3,-0.298681533325306,-0.750013596728981,0
DRD4,-0.333966711971623,0.319196326760481,0
DRD5,-0.53536936166813,-1.55824576596387,1
DRG1,-1.58685228981689,2.3968129058214,0
DRG2,-1.53605970944771,-1.13861751208912,0
DRGX,0.0781582817174546,2.10638451004068,0
DROSHA,-9.02315238132733,-2.03292130863851,0
DRP2,0.328400048749162,0.115160948717044,0
DSC1,-0.144294311198831,1.21071899595683,0
DSC2,-0.44465238903248,-0.611305893826541,0
DSC3,-2.75583161305589,3.90667904540376,0
DSCAM,1.18705871398715,-1.61061577382557,0
DSCAML1,1.14779065919032,-0.47968371357034,0
DSCC1,-0.553829955762019,-5.88813091973552,5
DSCR3,-2.50619726733558,0.201404650990688,0
DSCR4,-4.9101658828945,0.411001628741106,1
DSE,0.492749440180427,0.20610008056517,0
DSEL,-0.35195728534516,-1.02302854579842,0
DSG1,0.34767570788357,1.44994773204038,0
DSG2,-2.07954553659126,-2.16800875710721,0
DSG3,1.38240065699414,-0.269384187058161,0
DSG4,0.139402914872358,0.23758910120557,1
DSN1,-7.26008642817945,-1.34681957845186,1
DSP,-1.38165946613671,1.12918514493805,0
DSPP,1.65054253988065,0.335843507752648,0
DST,0.728052396785581,0.579026463605127,0
DSTN,-3.177027954564,2.56511607455065,0
DSTYK,-0.384625619721692,0.234652213722657,0
DTD1,-0.733068159147169,0.421613860827657,0
DTD2,0.398197473470829,0.0645994324716741,0
DTHD1,0.738455784070382,1.33474212296923,0
DTL,-10.5547706547915,-1.14080880503865,2
DTNA,1.44995150163082,-0.22634833202461,1
DTNB,1.62892888711657,-0.680607420275427,1
DTNBP1,0.146733826273085,0.538824203802179,0
DTWD1,-1.73555380680988,4.05004670655652,1
DTWD2,0.604631666116607,0.174609213439208,0
DTX1,0.176807653913896,1.12292115733224,0
DTX2,1.95111440337545,-1.59055940799129,0
DTX3,0.345323034101459,1.3478745145646,0
DTX3L,2.5741708388137,-0.3868431926071,0
DTX4,1.60548629912653,0.253278644657372,0
DTYMK,-15.5113584614079,-3.30518087371485,1
DUOX1,0.604926705437471,1.05537359070758,0
DUOX2,-1.6080986035957,0.275087412954485,0
DUOXA1,0.302582950212298,0.485509482217131,1
DUOXA2,0.222914237187926,-0.381240364136934,1
DUPD1,0.0941715644077565,1.3080470974226,0
DUS1L,-0.638463625437357,-0.300596149312513,0
DUS2,-3.30281418104525,1.60925368528564,0
DUS3L,-2.08650043563946,0.51117053843344,0
DUS4L,1.08991394764166,-2.4507565717013,2
DUSP1,1.58058522635697,1.85957164470615,0
DUSP10,0.60854673736992,1.18793605372165,0
DUSP11,0.962177159152633,-0.546512417416746,0
DUSP12,-0.207126029738272,0.628862479079373,0
DUSP13,-0.164471335891989,2.722479942834,0
DUSP14,-1.78488971132535,-0.219103068168758,0
DUSP15,1.45840140137022,1.20092249013158,0
DUSP16,1.93731316965549,0.358213194236083,0
DUSP18,1.84107488302265,0.806350853903581,0
DUSP19,0.943122939727283,-1.56221719891274,1
DUSP2,1.35797558562496,0.331406490629971,0
DUSP21,2.74930923433228,-2.1931659373334,1
DUSP22,-0.33980367784312,0.045894519463879,0
DUSP23,0.660973009252887,-0.692931541357904,0
DUSP26,0.800014632660944,0.068962622649546,0
DUSP27,-1.2998660361137,0.601223501727915,0
DUSP28,0.353254355442356,1.05201031309636,0
DUSP3,0.129642527907214,0.0384447624269443,0
DUSP4,-0.642406047112432,2.82149355110861,0
DUSP5,0.272509272127521,1.66084538410616,0
DUSP6,1.44592809680413,1.26048926284856,0
DUSP7,1.95091497143346,0.651622912698791,0
DUSP8,0.14895625335441,-0.433054359290543,0
DUSP9,1.25041768697608,0.689198813321602,0
DUT,-14.3184213454116,-1.68189708590798,1
DUXA,-3.49737444356263,-0.40680350389065,0
DVL1,-2.06747056685467,1.1911819403172,0
DVL2,0.0141359913617606,0.847558638598648,0
DVL3,1.18966476815401,1.0353553549181,0
DXO,-0.154988369189741,1.30766609637547,0
DYDC1,0.378928899727907,0.317320114672786,0
DYDC2,-0.476784337256171,0.210030548967202,0
DYM,1.32339965316219,-0.624625810690498,0
DYNAP,-1.10043377051226,-0.123135421811488,1
DYNC1H1,-13.889935438119,-2.85400221318927,1
DYNC1I1,1.21340128755928,-0.436716917962425,0
DYNC1I2,-16.0464308605914,-0.313413275752402,2
DYNC1LI1,-0.777140255701584,0.992647889583847,0
DYNC1LI2,0.1380802968841,0.987943062362964,0
DYNC2H1,0.607884780203177,0.115989000183984,0
DYNC2LI1,-0.813059124731745,-2.90980310879979,1
DYNLL1,-2.11361266566157,-0.205557423519256,0
DYNLL2,2.06048861112001,-0.54170727081683,0
DYNLRB1,-10.4903527789459,-4.56071060657832,2
DYNLRB2,0.467890626644683,-1.0471869890894,0
DYNLT1,-1.21255972033859,2.31366296429468,0
DYNLT3,-0.871386805121006,1.95833358459465,0
DYRK1A,-3.64805772610266,-1.86363689035887,1
DYRK1B,0.868796470582423,-0.326703584516474,0
DYRK2,-0.143588360586901,1.74227786962905,0
DYRK3,-0.630372345391152,-0.853040746506353,1
DYRK4,0.426897330983541,1.33775923402008,0
DYSF,1.27295673962067,-0.569222248030408,0
DYTN,0.817612125196711,-0.0848501786360622,0
DYX1C1,1.12614334643519,0.160434289032279,0
DZANK1,1.41906398610881,0.821720612140523,0
DZIP1,-1.43232781601832,2.84284900216539,0
DZIP1L,1.42313414069055,1.30046448591518,0
DZIP3,2.76965614578022,0.461190517588136,1
E2F1,-0.358223233362095,0.109563159392957,0
E2F2,1.08936498072529,0.0798999635133209,0
E2F3,-1.99808696340024,1.09134171460919,0
E2F4,-0.629568029646475,0.721303745129079,0
E2F5,1.23470238664615,0.158669052907109,0
E2F6,0.112561015750329,-2.67513826160269,1
E2F7,2.7087697238025,-0.604355569417009,1
E2F8,-0.00342717634705402,-1.8821032392802,1
E4F1,-6.10947842856175,-1.6580902706832,0
EAF1,-5.81497651879037,-0.145660116009438,0
EAF2,0.864125775117961,-0.57679675417954,0
EAPP,-10.5220769170786,0.047955040467724,0
EARS2,-6.37498563691581,-2.86656942652969,1
EBAG9,-0.810718188986679,1.32006370193021,0
EBF1,0.964069550648247,1.29479792767469,0
EBF2,-0.0885178079594461,0.569212852363514,0
EBF3,0.874375502115962,-1.4943565670505,0
EBF4,1.519187737969,0.591898592117415,0
EBI3,-1.44718109059937,0.924472913353208,0
EBLN1,1.31030237390861,0.348528129718177,0
EBLN2,0.496468380260802,2.07008154560833,0
EBNA1BP2,-7.57507443161797,0.928118964832423,0
EBP,0.0791557805112438,0.731049675288794,0
EBPL,-2.52662208473536,1.44194920238705,0
ECD,-13.6247821966506,-1.55900545721264,1
ECE1,0.9197811101795,0.16034243178175,0
ECE2,2.01605855096604,-0.333184655762787,1
ECEL1,-1.03377689653245,1.3428753089569,0
ECH1,-0.50742266944095,-0.30553338738456,0
ECHDC1,0.602279056688678,1.7801701547914,1
ECHDC2,-0.460360704702494,-0.503926909428763,1
ECHDC3,0.438975377623372,1.01153957749722,0
ECHS1,0.519099950355273,-0.24731900100344,0
ECI1,-0.271153991180121,0.202524229164715,0
ECI2,1.2408703933598,-1.51751575549141,2
ECM1,0.97942884467959,0.178333845025231,0
ECM2,0.85137570216199,-2.06444785318601,1
ECSIT,-8.54316883458496,-8.04556373254366,7
ECT2,-5.26315870393047,0.994112782139013,0
ECT2L,1.6646539965715,-1.53457476955811,0
EDA,-1.12947865824173,1.49808314348911,0
EDA2R,-0.289265238413581,-0.165884254146095,0
EDAR,1.28115847365477,0.712673838696816,0
EDARADD,-0.477789154190248,2.6079471726309,0
EDC3,-1.17733386404573,1.56643500974936,0
EDC4,-1.00994421111842,-1.60326875762695,0
EDDM3A,-0.677064761710537,2.27809085276424,0
EDDM3B,-2.76562140821035,0.948524878836796,0
EDEM1,1.24827131566656,0.43469296279943,0
EDEM2,0.291138908138765,0.572576074978681,0
EDEM3,-0.389718315939318,0.394582321735558,0
EDF1,-0.7263335600489,-4.57265430112866,2
EDIL3,0.821037372304114,2.74201044428402,0
EDN1,-0.537365354760811,1.468225228594,0
EDN2,0.35755261031292,0.774830489166091,0
EDN3,0.934703931237251,-0.782588558185816,0
EDNRA,1.71577773317938,0.963970083353968,0
EDNRB,-0.0960599931282718,-0.558487641501369,0
EEA1,0.992254758666447,1.5867282823453,0
EED,-1.70176674153557,-4.34933290247644,2
EEF1A1,-6.38055630921217,-2.21276860266865,1
EEF1A2,-0.213085875251436,0.814649388490145,0
EEF1B2,-6.47821565024192,-0.909221105675815,0
EEF1D,-1.34565983088307,-0.478753811628823,1
EEF1E1,-3.71960009353203,-2.05707472423429,1
EEF1G,-6.58489225598145,0.889912556777041,1
EEF2,-16.9628122410467,-6.62901971807819,4
EEF2K,0.120370360251423,-0.547732842091052,0
EEFSEC,0.370559879280824,0.251447001324153,0
EEPD1,-1.28950989755937,1.46819600145557,0
EFCAB1,1.48904161263744,-3.3417909893077,2
EFCAB11,-1.71859549904606,0.974391346171692,0
EFCAB12,0.230712874747733,0.664606458788438,0
EFCAB13,0.578352726605608,-0.3892026775815,0
EFCAB14,-0.117245684988409,-1.15013612769182,1
EFCAB2,0.168041527887939,-1.08953472160963,1
EFCAB3,0.737161381224574,-0.0121641056792676,0
EFCAB5,0.296500647344637,1.65581018815227,0
EFCAB6,0.60359874680154,0.0429771691013332,0
EFCAB7,0.0292125146050307,0.779684579061923,0
EFCAB9,-0.226961372773545,0.848047342890661,0
EFCC1,0.510110316471644,-0.263260340021043,0
EFEMP1,0.375021888031924,0.873789377458699,0
EFEMP2,0.853743681688395,0.998805531298751,0
EFHB,2.71570914742545,0.587570031246662,0
EFHC1,1.39916403755038,1.44114187283709,0
EFHC2,-0.365265493177048,-0.268470021033189,1
EFHD1,1.14090475701295,0.828248026447342,0
EFHD2,0.243369161046709,-0.505138737356866,0
EFNA1,-0.99540222795513,0.300697981459364,0
EFNA2,-0.201587225849234,0.486846151056648,0
EFNA3,0.16832015128544,-1.32011269910746,1
EFNA4,-0.289052479700618,-0.0708648336527101,0
EFNA5,-0.193905572589646,-1.34931535222438,0
EFNB1,0.753082181496304,0.84823620252914,0
EFNB2,0.103159792464491,-0.181544737396764,0
EFNB3,0.496125444447455,-0.528034693321831,0
EFR3A,-9.43582889000169,-1.19133744970021,0
EFR3B,0.814668470055717,1.20162824451855,0
EFS,-1.19562710191294,0.95998911553385,0
EFTUD2,-9.47042939599452,-3.98167372013879,2
EGF,0.420794660743337,1.11941367062128,0
EGFL6,1.34915907952964,0.863012414197489,0
EGFL7,-0.0765590805244102,0.233855099063662,0
EGFL8,0.752970705150673,0.139177002027511,0
EGFLAM,1.11750859504782,-0.458281985412503,1
EGFR,-7.93222048547355,-2.01168923330848,2
EGLN1,-2.27879060295747,-1.55652046386971,1
EGLN2,-1.03463923602106,-0.195214903034458,0
EGLN3,1.29769118481273,0.254329273152875,0
EGR1,-0.355336631620722,0.650305517066,0
EGR2,-1.29609844293866,-4.38387647771016,1
EGR3,1.38019437388216,-0.155972562153614,0
EGR4,-0.543421229586323,-0.835311059719282,0
EHBP1,1.38143893607477,1.20941880697598,0
EHBP1L1,-1.93221445201582,0.367087687944593,0
EHD1,1.00716358879597,0.21668340247267,0
EHD2,-0.535203555008696,0.553226031139634,0
EHD3,1.19917131192206,1.48263697419232,0
EHD4,0.222605697530869,-0.312509770898914,0
EHF,0.824929068646153,0.126090539389838,0
EHHADH,0.0389603677576746,1.52240231279636,0
EHMT1,-3.00305297734245,0.706408192954574,0
EHMT2,-0.932441777048469,-0.733153048008537,0
EID1,0.78097729762233,-0.358237069315187,0
EID2,0.597682285263308,0.943563256824679,0
EID2B,1.23737438032524,0.131774925181502,0
EID3,-1.23414561828808,1.41471732116154,0
EIF1,-11.1343233838494,-1.86526510239731,3
EIF1AD,-7.79920748821052,-4.26034434047701,3
EIF1AX,-12.1322447469971,-4.28617817281154,2
EIF1AY,-5.97827813229581,-2.93629867017527,1
EIF1B,0.755042277925809,1.1710175736295,0
EIF2A,-3.31142401929334,1.63989413139028,0
EIF2AK1,-0.0472548586779384,1.48467359603276,0
EIF2AK2,-1.89568753616151,2.01521645924859,0
EIF2AK3,-0.18180324476525,0.158165256382282,0
EIF2AK4,0.0821066597578713,1.25486056414022,0
EIF2B1,-8.52307162087146,0.148430832646117,1
EIF2B2,-10.0056400839013,-2.89714833410293,2
EIF2B3,-12.5027312362264,0.591204086677703,1
EIF2B4,-13.2297811087931,-3.44308414836065,2
EIF2B5,-10.652578650004,-6.16558287416347,3
EIF2D,-0.537663237599142,-1.96630704417259,1
EIF2S1,-10.037476689073,2.32178296945212,0
EIF2S2,-8.15910097366223,0.478309033921357,1
EIF2S3,-13.5663787101804,-0.239821350782581,0
EIF3A,-11.1187790416964,-0.246826542040796,0
EIF3B,-12.0232332306687,-1.0750932781756,1
EIF3C,-6.32377407010706,-2.47125414480279,2
EIF3CL,-5.63549488921092,-1.04745557809296,0
EIF3D,-12.102108631918,-3.38186335737754,2
EIF3E,-4.71352578964616,-3.50903990749461,1
EIF3F,-10.9122039523368,-1.38406894145531,0
EIF3G,-10.73252934539,0.560585844825745,1
EIF3H,-5.41929535885608,-0.0343931937063218,0
EIF3I,-10.1031410895598,-3.05361423876225,1
EIF3J,-11.4380769778849,-3.63890773958748,3
EIF3K,0.576511722652161,-0.531326281706622,0
EIF3L,0.416426806472921,-1.33205454566562,1
EIF3M,-4.60905937999675,-1.3675877662205,1
EIF4A1,-11.1658401664085,-5.0827344910935,3
EIF4A2,1.15483030735627,-0.636119395787862,1
EIF4A3,-7.35093868124966,-4.59323050060746,2
EIF4B,-1.95561985168212,-1.49087246205334,0
EIF4E,-7.49229329503791,-2.53765670101431,1
EIF4E1B,-0.59316862731966,0.376533099566035,0
EIF4E2,-0.328152486603859,-0.589171959729729,0
EIF4E3,0.242503911328357,-0.252239561692272,1
EIF4EBP1,3.17597278630464,2.13548460429864,0
EIF4EBP2,-0.912492778360922,1.12691238483464,0
EIF4EBP3,-0.636434932825637,0.286848410204041,0
EIF4ENIF1,0.341265855102946,-0.714633788045215,0
EIF4G1,-6.33904072298887,-0.912937453503848,0
EIF4G2,-7.68666063365081,-3.63784116367574,1
EIF4G3,0.840160858977004,-0.31949820188901,0
EIF4H,-4.49177273544599,-1.12446914479196,0
EIF5,-6.96867366701672,-2.91671103793365,1
EIF5A,-12.5448788835171,-2.68613578681007,1
EIF5A2,0.353192832613189,0.853449084545941,0
EIF5AL1,-7.65294689131647,1.34875054789702,0
EIF5B,-5.21907838462117,1.05283862282186,1
EIF6,-13.5344287292334,-2.52562208551621,1
ELAC1,1.71578383586307,-1.61860288264896,0
ELAC2,-13.2567163792363,-0.179800278096038,0
ELANE,1.22902009816414,-0.173073728493705,0
ELAVL1,3.08667115260614,-3.77478197976156,2
ELAVL2,2.61977262909534,-2.52790291797497,1
ELAVL3,1.08276055720345,-1.10665709194651,0
ELAVL4,0.619903012958018,-0.301928095802254,0
ELF1,-1.23064491757527,0.206158446644175,0
ELF2,-6.96224950873048,5.17707136972929,0
ELF3,0.629066271520004,-1.01182587368816,0
ELF4,0.745449660414368,0.0814332499487417,0
ELF5,0.380652158119537,-0.292947770370834,0
ELFN1,-0.0923132534966439,-0.278648544262104,0
ELFN2,0.599638442195967,0.868138056389649,0
ELK1,-1.49974490497194,0.395211893344046,0
ELK3,0.286600570260269,0.466589678149174,0
ELK4,-2.04379031979666,0.296438866261991,0
ELL,-10.1014058992309,-1.79615594913552,1
ELL2,-2.06639421658112,-0.202167607938552,1
ELL3,-0.554930540146431,-0.526345052658399,0
ELMO1,1.05850716666502,-1.06921943998827,0
ELMO2,1.46925233288945,0.244286999919914,0
ELMO3,-1.70446058480573,-1.95468218046598,1
ELMOD1,1.24742319829686,-0.755961153366165,1
ELMOD2,0.0979035829984312,-0.556130114731114,1
ELMOD3,-0.272426079167594,-0.571874909939283,0
ELMSAN1,-2.69739744372103,0.566541766907808,0
ELN,-0.00349268867638111,1.19895110737356,0
ELOF1,-3.76001357004585,-6.99588873370611,4
ELOVL1,-1.68169925793809,0.37784019307004,0
ELOVL2,0.069540931442042,0.891011406174589,0
ELOVL3,1.37845053994613,-1.06878228897296,0
ELOVL4,0.434329218041124,0.802651357190837,1
ELOVL5,0.299532541180226,1.29397184521865,0
ELOVL6,0.514101449248369,1.30152322857798,0
ELOVL7,-0.937598281677944,0.931329873875357,0
ELP2,-8.40533151130916,-0.608249512448371,1
ELP3,-13.9314235613292,-3.33798288794138,1
ELP4,-7.64029186843719,-0.271431126230441,1
ELP5,-9.96446774453872,-1.2380330269037,1
ELP6,-10.4558229856519,-2.12925782502685,0
ELSPBP1,-0.22072832307323,0.399067903299732,0
EMB,-0.20767357925926,1.15205312052328,1
EMC1,-4.34150132213749,2.24255706254372,0
EMC10,-1.49954134336596,1.28428882740114,0
EMC2,-5.18643392677027,1.08887945768042,0
EMC3,-7.71750317836601,-1.03350687033152,0
EMC4,-6.85984573746529,1.89767186509639,0
EMC6,-5.07076022554326,1.98160374003007,0
EMC7,-15.2624691881238,-1.5235540945834,1
EMC8,-2.59899616939636,1.16103214829427,0
EMC9,-0.885520402292499,0.364733568468495,0
EMCN,1.14365638729603,-1.23412189763113,0
EMD,1.07360328259921,1.47187891943787,0
EME1,-0.388331881818576,-5.06876810106559,3
EME2,0.485495727744619,0.786182736739001,0
EMID1,0.00611390933885953,0.886747566584428,0
EMILIN1,1.88579442529736,-1.04681194888821,0
EMILIN2,-0.242844390849974,-0.650740971784061,0
EMILIN3,1.2669943943143,0.211045500629872,0
EML1,0.700216868976519,-0.548630565162247,0
EML2,1.43031833396835,-0.368198749293096,0
EML3,0.159406905384229,0.623292748219977,0
EML4,0.423209940022536,0.767923696280412,0
EML5,1.87939093282697,0.353101973965178,0
EML6,-1.77527829416197,3.37805525859875,0
EMP1,-1.49357742488606,1.45707304291761,0
EMP2,-2.05334171821966,-0.442958503192195,0
EMP3,-0.301047938066933,1.90046938150322,0
EMX1,-0.0142061390682262,1.92630964782779,0
EMX2,1.14445166077884,0.504903969800669,0
EN1,0.23595534636372,1.03033370048965,0
EN2,1.3050841444418,-0.512363391856182,0
ENAH,-2.59734655154935,2.86299551353337,0
ENAM,0.401897650770482,0.32413996856243,0
ENC1,2.47480039759173,-0.121536951877744,0
ENDOD1,0.266558831529773,-0.86713690393529,0
ENDOG,-1.03494343625373,-0.118134152488699,0
ENDOU,0.312606798244169,-0.336810276087055,0
ENDOV,0.656730815947159,-0.486033565888314,0
ENG,-0.57536056383246,0.677589599623823,0
ENGASE,0.441972758255468,0.523138714870367,0
ENHO,-0.7736015661928,-0.53829060196469,0
ENKD1,-0.71534312844414,0.454023821270329,0
ENKUR,-0.621716570388243,2.81918196055162,0
ENO1,-3.90436633062163,-1.1268448881979,0
ENO2,-0.267732167755115,1.15292765737179,0
ENO3,-2.02374182573379,3.12849580290873,0
ENOPH1,0.223335311506226,-1.69331146147719,1
ENOSF1,0.494557751573934,1.23768643165211,0
ENOX1,0.494903816879006,0.360363110056358,0
ENOX2,-0.463995034031669,0.903219630067268,0
ENPEP,0.68043679026162,0.142591052839967,0
ENPP1,1.01359452766998,-0.57583408905935,0
ENPP2,-1.67814976784244,0.528823205404038,0
ENPP3,-2.52200836784036,-3.99378689634883,1
ENPP4,2.0552263243395,-0.562879406481762,0
ENPP5,0.489349367524698,2.54005715745917,0
ENPP6,1.09437011892666,-0.587673710536942,1
ENPP7,-0.389413415551889,-0.620354434417083,0
ENSA,0.539327748431311,-0.931227393046885,2
ENTHD1,1.88905508692273,-0.779745527010131,1
ENTPD1,0.0491559256128683,1.43178448596407,0
ENTPD2,0.11627893425089,-1.57874274745513,1
ENTPD3,1.31305202180413,-0.884783576360005,0
ENTPD4,-3.21700626085757,0.566681926094134,0
ENTPD5,-0.424152264578175,-0.521525639759478,1
ENTPD6,-0.447355149879454,1.08001754577403,0
ENTPD7,1.05849330578218,1.78880751170788,0
ENTPD8,0.417475768752744,-0.49654269845261,0
ENY2,-7.78234770973347,-4.23139941852932,3
EOGT,0.647244302519719,-0.966626288625099,0
EOMES,0.521267711579538,0.156131686065437,0
EP300,0.140448266062862,1.2351213242319,0
EP400,-3.44356520824636,-0.719084408759878,0
EPAS1,1.55507914590108,-0.60610278026967,0
EPB41,-0.0850104055607486,1.10292032498832,0
EPB41L1,0.963765713050258,-0.468566130409621,0
EPB41L2,1.93794141818409,-0.648946513838426,1
EPB41L3,0.576645432257619,2.26627176743934,0
EPB41L4A,-0.116868919348404,-1.81708649770118,0
EPB41L4B,2.32607116030804,0.660092924598121,0
EPB41L5,-0.238414278325925,-3.33670110161881,1
EPB42,0.585744830510238,-0.0559731691913594,0
EPC1,2.0979149675221,-2.84342408171433,1
EPC2,0.935538817276859,-0.231810917637483,0
EPCAM,1.19120686816417,-0.415978547819865,0
EPDR1,1.69403676314394,-1.63925239703777,2
